2.9220000000,0.0000462700,47.5000000000,0.0462700000
2.9222500000,0.0000460280,47.7500000000,0.0460280000
2.9225000000,0.0000464310,48.0000000000,0.0464310000
2.9227500000,0.0000465210,48.2500000000,0.0465210000
2.9230000000,0.0000465210,48.5000000000,0.0465210000
2.9232500000,0.0000465070,48.7500000000,0.0465070000
2.9235000000,0.0000466210,49.0000000000,0.0466210000
2.9237500000,0.0000462410,49.2500000000,0.0462410000
2.9240000000,0.0000465590,49.5000000000,0.0465590000
2.9242500000,0.0000463170,49.7500000000,0.0463170000
2.9245000000,0.0000467250,50.0000000000,0.0467250000
2.9247500000,0.0000465590,50.2500000000,0.0465590000
2.9250000000,0.0000471660,50.5000000000,0.0471660000
2.9252500000,0.0000467250,50.7500000000,0.0467250000
2.9255000000,0.0000467250,51.0000000000,0.0467250000
2.9257500000,0.0000463080,51.2500000000,0.0463080000
2.9260000000,0.0000464600,51.5000000000,0.0464600000
2.9262500000,0.0000460800,51.7500000000,0.0460800000
2.9265000000,0.0000466730,52.0000000000,0.0466730000
2.9267500000,0.0000467490,52.2500000000,0.0467490000
2.9270000000,0.0000468620,52.5000000000,0.0468620000
2.9272500000,0.0000467110,52.7500000000,0.0467110000
2.9275000000,0.0000472180,53.0000000000,0.0472180000
2.9277500000,0.0000471660,53.2500000000,0.0471660000
2.9280000000,0.0000469240,53.5000000000,0.0469240000
2.9282500000,0.0000467340,53.7500000000,0.0467340000
2.9285000000,0.0000466870,54.0000000000,0.0466870000
2.9287500000,0.0000464450,54.2500000000,0.0464450000
2.9290000000,0.0000462940,54.5000000000,0.0462940000
2.9292500000,0.0000465970,54.7500000000,0.0465970000
2.9295000000,0.0000468010,55.0000000000,0.0468010000
2.9297500000,0.0000467490,55.2500000000,0.0467490000
2.9300000000,0.0000469000,55.5000000000,0.0469000000
2.9302500000,0.0000466730,55.7500000000,0.0466730000
2.9305000000,0.0000469240,56.0000000000,0.0469240000
2.9307500000,0.0000468390,56.2500000000,0.0468390000
2.9310000000,0.0000467340,56.5000000000,0.0467340000
2.9312500000,0.0000470760,56.7500000000,0.0470760000
2.9315000000,0.0000466210,57.0000000000,0.0466210000
2.9317500000,0.0000471900,57.2500000000,0.0471900000
2.9320000000,0.0000470280,57.5000000000,0.0470280000
2.9322500000,0.0000467250,57.7500000000,0.0467250000
2.9325000000,0.0000467340,58.0000000000,0.0467340000
2.9327500000,0.0000468100,58.2500000000,0.0468100000
2.9330000000,0.0000469150,58.5000000000,0.0469150000
2.9332500000,0.0000466870,58.7500000000,0.0466870000
2.9335000000,0.0000471900,59.0000000000,0.0471900000
2.9337500000,0.0000468010,59.2500000000,0.0468010000
2.9340000000,0.0000470380,59.5000000000,0.0470380000
2.9342500000,0.0000471420,59.7500000000,0.0471420000
2.9345000000,0.0000470000,60.0000000000,0.0470000000
2.9347500000,0.0000468860,60.2500000000,0.0468860000
2.9350000000,0.0000469380,60.5000000000,0.0469380000
2.9352500000,0.0000468620,60.7500000000,0.0468620000
2.9355000000,0.0000465210,61.0000000000,0.0465210000
2.9357500000,0.0000468620,61.2500000000,0.0468620000
2.9360000000,0.0000467250,61.5000000000,0.0467250000
2.9362500000,0.0000467720,61.7500000000,0.0467720000
2.9365000000,0.0000465210,62.0000000000,0.0465210000
